seq_num,timestamp_ms,ecg_val,resp_val,spo2_val,temp_val,fault_status
367,2936.0,0.27449496347195307,0.05278176213873714,98.0,37.0,CLEAN
368,2944.0,0.42940341687645295,0.06256294442579424,98.0,37.0,CLEAN
369,2952.0,1.0921642826278133,0.07232886745811334,98.0,37.0,CLEAN
370,2960.0,1.503906727835743,0.08308664204840235,98.0,37.0,CLEAN
371,2968.0,1.503906727835743,0.09384441663869136,98.0,37.0,CLEAN
372,2976.0,0.8960877063564784,0.10458693197424238,98.0,37.0,CLEAN
373,2984.0,0.3588207467419387,0.11534470656453139,98.0,37.0,CLEAN
374,2992.0,0.3392008458068894,0.1270790734580523,98.0,37.0,CLEAN
375,3000.0,0.3549028882088867,0.13881344035157323,98.0,37.0,CLEAN
376,3008.0,0.33528298727383743,0.15248573259681997,98.0,37.0,CLEAN
377,3016.0,0.3098169068089997,0.1651966917935728,98.0,37.0,CLEAN
378,3024.0,0.31373476534205164,0.17693105868709372,98.0,37.0,CLEAN
379,3032.0,0.3098169068089997,0.18866542558061464,98.0,37.0,CLEAN
380,3040.0,0.3196115531416296,0.20038453321939756,98.0,37.0,CLEAN
381,3048.0,0.33528298727383743,0.21114230780968657,98.0,37.0,CLEAN
382,3056.0,0.3294061994742595,0.2228766747032075,98.0,37.0,CLEAN
383,3064.0,0.3451082418762568,0.2346110415967284,98.0,37.0,CLEAN
384,3072.0,0.3549028882088867,0.24730674153874324,98.0,37.0,CLEAN
385,3080.0,0.3588207467419387,0.26001770073549607,98.0,37.0,CLEAN
386,3088.0,0.37057432234109455,0.2737052522354808,98.0,37.0,CLEAN
387,3096.0,0.374522789143936,0.28739280373546555,98.0,37.0,CLEAN
388,3104.0,0.39019422327614384,0.3010803552354503,98.0,37.0,CLEAN
389,3112.0,0.419608770543823,0.31476790673543503,98.0,37.0,CLEAN
390,3120.0,0.44510545927845024,0.3274636066774499,98.0,37.0,CLEAN
391,3128.0,0.48039679434570737,0.3391979735709708,98.0,37.0,CLEAN
392,3136.0,0.5294006342786464,0.3499557481612598,98.0,37.0,CLEAN
393,3144.0,0.5705993654152709,0.36069826349681083,98.0,37.0,CLEAN
394,3152.0,0.6196032053482099,0.37243263039033175,98.0,37.0,CLEAN
395,3160.0,0.6862680169496722,0.3841669972838527,98.0,37.0,CLEAN
396,3168.0,0.7254772105499813,0.3968779564806055,98.0,37.0,CLEAN
397,3176.0,0.7411792529519786,0.40957365642262034,98.0,37.0,CLEAN
398,3184.0,0.7450971114850305,0.4203314310129093,98.0,37.0,CLEAN
399,3192.0,0.7548917578176605,0.43206579790643024,98.0,37.0,CLEAN
400,3200.0,0.7254772105499813,0.44183172093874934,98.0,37.0,CLEAN
401,3208.0,0.6862680169496722,0.45161290322580644,98.0,37.0,CLEAN
402,3216.0,0.615685346815158,0.4623706778160955,98.0,37.0,CLEAN
403,3224.0,0.5646919693459035,0.4740897854548784,98.0,37.0,CLEAN
404,3232.0,0.49410929921138924,0.4868007446516312,98.0,37.0,CLEAN
405,3240.0,0.419608770543823,0.4985351115451521,98.0,37.0,CLEAN
406,3248.0,0.37057432234109455,0.5122226630451369,98.0,37.0,CLEAN
407,3256.0,0.34902610040930876,0.5259102145451217,98.0,37.0,CLEAN
408,3264.0,0.3294061994742595,0.5395825067903683,98.0,37.0,CLEAN
409,3272.0,0.2999916522065803,0.554246650593585,98.0,37.0,CLEAN
410,3280.0,0.3039095107396323,0.5669576097903378,98.0,37.0,CLEAN
411,3288.0,0.28432021807437247,0.5796685689870906,98.0,37.0,CLEAN
412,3296.0,0.2901970058739504,0.5923795281838435,98.0,37.0,CLEAN
413,3304.0,0.28432021807437247,0.6050904873805963,98.0,37.0,CLEAN
414,3312.0,0.2999916522065803,0.618762779625843,98.0,37.0,CLEAN
415,3320.0,0.3098169068089997,0.6324503311258278,98.0,37.0,CLEAN
416,3328.0,0.3039095107396323,0.6461378826258125,98.0,37.0,CLEAN
417,3336.0,0.3294061994742595,0.6608020264290292,98.0,37.0,CLEAN
418,3344.0,0.33528298727383743,0.674489577929014,98.0,37.0,CLEAN
419,3352.0,0.33528298727383743,0.6872005371257668,98.0,37.0,CLEAN
420,3360.0,0.33528298727383743,0.6989196447645497,98.0,37.0,CLEAN
421,3368.0,0.3392008458068894,0.7106540116580706,98.0,37.0,CLEAN
422,3376.0,0.3549028882088867,0.7214117862483597,98.0,37.0,CLEAN
423,3384.0,0.3549028882088867,0.7331308938871426,98.0,37.0,CLEAN
424,3392.0,0.3549028882088867,0.7438886684774315,98.0,37.0,CLEAN
425,3400.0,0.3549028882088867,0.7556230353709524,98.0,37.0,CLEAN
426,3408.0,0.34902610040930876,0.7673574022644734,98.0,37.0,CLEAN
427,3416.0,0.3392008458068894,0.7780999176000244,98.0,37.0,CLEAN
428,3424.0,0.3451082418762568,0.7888576921903134,98.0,37.0,CLEAN
429,3432.0,0.34902610040930876,0.8005920590838344,98.0,37.0,CLEAN
430,3440.0,0.3549028882088867,0.8103579821161534,98.0,37.0,CLEAN
431,3448.0,0.3646975345415166,0.8201391644032106,98.0,37.0,CLEAN
432,3456.0,0.37057432234109455,0.8299050874355296,98.0,37.0,CLEAN
433,3464.0,0.37057432234109455,0.8396862697225868,98.0,37.0,CLEAN
434,3472.0,0.374522789143936,0.8514206366161077,98.0,37.0,CLEAN
435,3480.0,0.33528298727383743,0.8621631519516587,98.0,37.0,CLEAN
436,3488.0,0.3196115531416296,0.8748741111484115,98.0,37.0,CLEAN
437,3496.0,0.33528298727383743,0.8875850703451643,98.0,37.0,CLEAN
438,3504.0,0.3392008458068894,0.8993194372386852,98.0,37.0,CLEAN
439,3512.0,0.3451082418762568,0.912030396435438,98.0,37.0,CLEAN
440,3520.0,0.3235294116746816,0.9227729117709891,98.0,37.0,CLEAN
441,3528.0,0.3235294116746816,0.93450727866451,98.0,37.0,CLEAN
442,3536.0,0.3039095107396323,0.9472182378612628,98.0,37.0,CLEAN
443,3544.0,0.2999916522065803,0.9599291970580157,98.0,37.0,CLEAN
444,3552.0,0.3098169068089997,0.9745780816064943,98.0,37.0,CLEAN
445,3560.0,0.3098169068089997,0.9882656331064791,98.0,37.0,CLEAN
446,3568.0,0.2901970058739504,0.9941404461806085,98.0,37.0,CLEAN
447,3576.0,0.2549056708066933,1.0,98.0,37.0,CLEAN
448,3584.0,0.6509766818824151,1.0,98.0,37.0,CLEAN
449,3592.0,1.503906727835743,1.0,98.0,37.0,CLEAN
450,3600.0,1.503906727835743,1.0,98.0,37.0,CLEAN
451,3608.0,1.462738604968908,1.0,98.0,37.0,CLEAN
452,3616.0,0.5058934830803345,1.0,98.0,37.0,CLEAN
453,3624.0,0.3294061994742595,1.0,98.0,37.0,CLEAN
454,3632.0,0.3588207467419387,1.0,98.0,37.0,CLEAN
455,3640.0,0.3646975345415166,1.0,98.0,37.0,CLEAN
456,3648.0,0.37057432234109455,1.0,98.0,37.0,CLEAN
457,3656.0,0.3588207467419387,1.0,98.0,37.0,CLEAN
458,3664.0,0.33528298727383743,1.0,98.0,37.0,CLEAN
459,3672.0,0.33528298727383743,1.0,98.0,37.0,CLEAN
460,3680.0,0.34902610040930876,1.0,98.0,37.0,CLEAN
461,3688.0,0.37057432234109455,1.0,98.0,37.0,CLEAN
462,3696.0,0.38039957694351395,1.0,98.0,37.0,CLEAN
463,3704.0,0.3999888696087737,1.0,98.0,37.0,CLEAN
464,3712.0,0.3941120818091958,1.0,98.0,37.0,CLEAN
465,3720.0,0.4039067281418257,1.0,98.0,37.0,CLEAN
466,3728.0,0.419608770543823,1.0,98.0,37.0,CLEAN
467,3736.0,0.42548555834340096,1.0,98.0,37.0,CLEAN
468,3744.0,0.42940341687645295,1.0,98.0,37.0,CLEAN
469,3752.0,0.45490010561108013,1.0,98.0,37.0,CLEAN
470,3760.0,0.49410929921138924,1.0,98.0,37.0,CLEAN
471,3768.0,0.5294006342786464,1.0,98.0,37.0,CLEAN
472,3776.0,0.5745172239483228,1.0,98.0,37.0,CLEAN
473,3784.0,0.6353052477502072,1.0,98.0,37.0,CLEAN
474,3792.0,0.6960932715520916,1.0,98.0,37.0,CLEAN
475,3800.0,0.7607991538870279,1.0,98.0,37.0,CLEAN
476,3808.0,0.7901830928849176,1.0,98.0,37.0,CLEAN
477,3816.0,0.8255050362219641,1.0,98.0,37.0,CLEAN
478,3824.0,0.8117619230864929,1.0,98.0,37.0,CLEAN
479,3832.0,0.796090488954285,1.0,98.0,37.0,CLEAN
480,3840.0,0.7607991538870279,1.0,98.0,37.0,CLEAN
481,3848.0,0.7058879178847215,1.0,98.0,37.0,CLEAN
482,3856.0,0.6353052477502072,1.0,98.0,37.0,CLEAN
483,3864.0,0.5803940117479008,1.0,98.0,37.0,CLEAN
484,3872.0,0.5058934830803345,1.0,98.0,37.0,CLEAN
485,3880.0,0.4607768934106581,1.0,98.0,37.0,CLEAN
486,3888.0,0.4039067281418257,1.0,98.0,37.0,CLEAN
487,3896.0,0.38039957694351395,1.0,98.0,37.0,CLEAN
488,3904.0,0.3549028882088867,1.0,98.0,37.0,CLEAN
489,3912.0,0.3451082418762568,1.0,98.0,37.0,CLEAN
490,3920.0,0.33528298727383743,0.9921872615741447,98.0,37.0,CLEAN
491,3928.0,0.3294061994742595,0.9833826715903196,98.0,37.0,CLEAN
492,3936.0,0.33528298727383743,0.9618823816644795,98.0,37.0,CLEAN
493,3944.0,0.33528298727383743,0.9403668324839015,98.0,37.0,CLEAN
494,3952.0,0.3451082418762568,0.9149601733451338,98.0,37.0,CLEAN
495,3960.0,0.3549028882088867,0.8905148472548601,98.0,37.0,CLEAN
496,3968.0,0.3588207467419387,0.8621631519516587,98.0,37.0,CLEAN
497,3976.0,0.3549028882088867,0.8348033082064272,98.0,37.0,CLEAN
498,3984.0,0.38039957694351395,0.8093813898129215,98.0,37.0,CLEAN
499,3992.0,0.38039957694351395,0.7829981383709219,98.0,37.0,CLEAN
500,4000.0,0.39019422327614384,0.7585528122806482,98.0,37.0,CLEAN
501,4008.0,0.4039067281418257,0.7341227454451125,98.0,37.0,CLEAN
502,4016.0,0.3941120818091958,0.7087008270516068,98.0,37.0,CLEAN
503,4024.0,0.3999888696087737,0.6832789086581011,98.0,37.0,CLEAN
504,4032.0,0.3941120818091958,0.6568956572161015,98.0,37.0,CLEAN
505,4040.0,0.4039067281418257,0.630497146519364,98.0,37.0,CLEAN
506,4048.0,0.39019422327614384,0.6050904873805963,98.0,37.0,CLEAN
507,4056.0,0.38039957694351395,0.5786919766838587,98.0,37.0,CLEAN
508,4064.0,0.3646975345415166,0.554246650593585,98.0,37.0,CLEAN
509,4072.0,0.3588207467419387,0.5298165837580493,98.0,37.0,CLEAN
510,4080.0,0.38039957694351395,0.5083162938322092,98.0,37.0,CLEAN
511,4088.0,0.3999888696087737,0.4868007446516312,98.0,37.0,CLEAN
512,4096.0,0.4098141242111931,0.46823023163548694,98.0,37.0,CLEAN
513,4104.0,0.3999888696087737,0.44868312631611074,98.0,37.0,CLEAN
514,4112.0,0.4098141242111931,0.4330423902096622,98.0,37.0,CLEAN
515,4120.0,0.3843174354765659,0.4164250617999817,98.0,37.0,CLEAN
516,4128.0,0.3549028882088867,0.40273751029999694,98.0,37.0,CLEAN
517,4136.0,0.34902610040930876,0.3880733664967803,98.0,37.0,CLEAN
518,4144.0,0.3451082418762568,0.3773155919064913,98.0,37.0,CLEAN
519,4152.0,0.374522789143936,0.3665730765709403,98.0,37.0,CLEAN
520,4160.0,0.3646975345415166,0.3577684865871151,98.0,37.0,CLEAN
521,4168.0,0.37057432234109455,0.3499557481612598,98.0,37.0,CLEAN
522,4176.0,0.3588207467419387,0.34310434278389845,98.0,37.0,CLEAN
523,4184.0,0.3451082418762568,0.33626819666127505,98.0,37.0,CLEAN
524,4192.0,0.3392008458068894,0.33138523514511553,98.0,37.0,CLEAN
525,4200.0,0.3392008458068894,0.32648701437421795,98.0,37.0,CLEAN
526,4208.0,0.3392008458068894,0.32355723746452225,98.0,37.0,CLEAN
527,4216.0,0.27449496347195307,0.3206274605548265,98.0,37.0,CLEAN
528,4224.0,0.2647003171393232,0.3186742759483627,98.0,37.0,CLEAN
529,4232.0,0.9411736877563655,0.31672109134189885,98.0,37.0,CLEAN
530,4240.0,1.503906727835743,0.31476790673543503,98.0,37.0,CLEAN
531,4248.0,1.503906727835743,0.3127994628742332,98.0,37.0,CLEAN
532,4256.0,1.1058767874934952,0.31182287057100133,98.0,37.0,CLEAN
533,4264.0,0.48039679434570737,0.3108462782677694,98.0,37.0,CLEAN
534,4272.0,0.419608770543823,0.3088930936613056,98.0,37.0,CLEAN
535,4280.0,0.3843174354765659,0.3079165013580737,98.0,37.0,CLEAN
536,4288.0,0.3549028882088867,0.30596331675160987,98.0,37.0,CLEAN
537,4296.0,0.3294061994742595,0.30401013214514605,98.0,37.0,CLEAN
538,4304.0,0.3196115531416296,0.3030335398419141,98.0,37.0,CLEAN
539,4312.0,0.3294061994742595,0.30205694753868223,98.0,37.0,CLEAN
540,4320.0,0.34902610040930876,0.3001037629322184,98.0,37.0,CLEAN
541,4328.0,0.3451082418762568,0.29912717062898647,98.0,37.0,CLEAN
542,4336.0,0.3646975345415166,0.2981353190710166,98.0,37.0,CLEAN
543,4344.0,0.374522789143936,0.29618213446455277,98.0,37.0,CLEAN
544,4352.0,0.37057432234109455,0.29520554216132083,98.0,37.0,CLEAN
545,4360.0,0.38039957694351395,0.293252357554857,98.0,37.0,CLEAN
546,4368.0,0.39019422327614384,0.293252357554857,98.0,37.0,CLEAN
547,4376.0,0.4039067281418257,0.293252357554857,98.0,37.0,CLEAN
548,4384.0,0.419608770543823,0.29422894985808895,98.0,37.0,CLEAN
549,4392.0,0.4392286714788723,0.29520554216132083,98.0,37.0,CLEAN
550,4400.0,0.46469475194371007,0.29618213446455277,98.0,37.0,CLEAN
551,4408.0,0.49019144067833725,0.29715872676778465,98.0,37.0,CLEAN
552,4416.0,0.5392258888810657,0.29912717062898647,98.0,37.0,CLEAN
553,4424.0,0.5803940117479008,0.3010803552354503,98.0,37.0,CLEAN
554,4432.0,0.6254799931477878,0.30401013214514605,98.0,37.0,CLEAN
555,4440.0,0.6862680169496722,0.3079165013580737,98.0,37.0,CLEAN
556,4448.0,0.7058879178847215,0.3127994628742332,98.0,37.0,CLEAN
557,4456.0,0.7411792529519786,0.31672109134189885,98.0,37.0,CLEAN
558,4464.0,0.7509738992846084,0.32160405285805843,98.0,37.0,CLEAN
559,4472.0,0.7666759416866058,0.32551042207098607,98.0,37.0,CLEAN
560,4480.0,0.7509738992846084,0.3294167912839137,98.0,37.0,CLEAN
561,4488.0,0.7098057764177734,0.33333841975157935,98.0,37.0,CLEAN
562,4496.0,0.654894540415467,0.3382213812677389,98.0,37.0,CLEAN
563,4504.0,0.60980855901558,0.34310434278389845,98.0,37.0,CLEAN
564,4512.0,0.5548973230132735,0.348002563554796,98.0,37.0,CLEAN
565,4520.0,0.49410929921138924,0.35288552507095555,98.0,37.0,CLEAN
566,4528.0,0.4392286714788723,0.3567918942838832,98.0,37.0,CLEAN
567,4536.0,0.4039067281418257,0.36069826349681083,98.0,37.0,CLEAN
568,4544.0,0.3941120818091958,0.36364329966124453,98.0,37.0,CLEAN
569,4552.0,0.38039957694351395,0.3665730765709403,98.0,37.0,CLEAN
570,4560.0,0.374522789143936,0.3675496688741722,98.0,37.0,CLEAN
571,4568.0,0.3588207467419387,0.369502853480636,98.0,37.0,CLEAN
572,4576.0,0.37057432234109455,0.369502853480636,98.0,37.0,CLEAN
573,4584.0,0.3646975345415166,0.37047944578386793,98.0,37.0,CLEAN
574,4592.0,0.37057432234109455,0.3685262611774041,98.0,37.0,CLEAN
575,4600.0,0.3646975345415166,0.3665730765709403,98.0,37.0,CLEAN
576,4608.0,0.38039957694351395,0.36265144810327465,98.0,37.0,CLEAN
577,4616.0,0.3843174354765659,0.358745078890347,98.0,37.0,CLEAN
578,4624.0,0.39019422327614384,0.3548387096774194,98.0,37.0,CLEAN
579,4632.0,0.3941120818091958,0.35093234046449173,98.0,37.0,CLEAN
580,4640.0,0.3999888696087737,0.34603411969359416,98.0,37.0,CLEAN
581,4648.0,0.3999888696087737,0.34115115817743463,98.0,37.0,CLEAN
582,4656.0,0.3941120818091958,0.33333841975157935,98.0,37.0,CLEAN
583,4664.0,0.4098141242111931,0.32648701437421795,98.0,37.0,CLEAN
584,4672.0,0.4098141242111931,0.31672109134189885,98.0,37.0,CLEAN
585,4680.0,0.4039067281418257,0.30693990905484175,98.0,37.0,CLEAN
586,4688.0,0.3999888696087737,0.29520554216132083,98.0,37.0,CLEAN
587,4696.0,0.3941120818091958,0.28446302682576985,98.0,37.0,CLEAN
588,4704.0,0.39019422327614384,0.271752067629017,98.0,37.0,CLEAN
589,4712.0,0.38039957694351395,0.26001770073549607,98.0,37.0,CLEAN
590,4720.0,0.39019422327614384,0.24925992614520706,98.0,37.0,CLEAN
591,4728.0,0.4098141242111931,0.23851741080965605,98.0,37.0,CLEAN
592,4736.0,0.42940341687645295,0.22873622852259895,98.0,37.0,CLEAN
593,4744.0,0.4392286714788723,0.21897030549027985,98.0,37.0,CLEAN
594,4752.0,0.4352802046760309,0.20918912320322275,98.0,37.0,CLEAN
595,4760.0,0.419608770543823,0.20038453321939756,98.0,37.0,CLEAN
596,4768.0,0.3999888696087737,0.19159520249031037,98.0,37.0,CLEAN
597,4776.0,0.4039067281418257,0.18279061250648518,98.0,37.0,CLEAN
598,4784.0,0.4156909120107711,0.1759544663838618,98.0,37.0,CLEAN
599,4792.0,0.4392286714788723,0.16910306100650044,98.0,37.0,CLEAN
600,4800.0,0.42940341687645295,0.16324350718710898,98.0,37.0,CLEAN
601,4808.0,0.42940341687645295,0.15836054567094943,98.0,37.0,CLEAN
602,4816.0,0.42548555834340096,0.15347758415478988,98.0,37.0,CLEAN
603,4824.0,0.419608770543823,0.14955595568712424,98.0,37.0,CLEAN
604,4832.0,0.4156909120107711,0.1466261787774285,98.0,37.0,CLEAN
605,4840.0,0.42548555834340096,0.14271980956450087,98.0,37.0,CLEAN
606,4848.0,0.42940341687645295,0.13979003265480514,98.0,37.0,CLEAN
607,4856.0,0.3646975345415166,0.1368449964903714,98.0,37.0,CLEAN
608,4864.0,0.3549028882088867,0.13391521958067568,98.0,37.0,CLEAN
609,4872.0,0.9921670652256199,0.13098544267097995,98.0,37.0,CLEAN
610,4880.0,1.503906727835743,0.12805566576128422,98.0,37.0,CLEAN
611,4888.0,1.503906727835743,0.12512588885158848,98.0,37.0,CLEAN
612,4896.0,1.1470449103603302,0.12219611194189275,98.0,37.0,CLEAN
613,4904.0,0.5098113416133866,0.11925107577745903,98.0,37.0,CLEAN
614,4912.0,0.4352802046760309,0.11436811426129947,98.0,37.0,CLEAN
615,4920.0,0.42548555834340096,0.11046174504837183,98.0,37.0,CLEAN
616,4928.0,0.4039067281418257,0.10557878353221228,98.0,37.0,CLEAN
617,4936.0,0.3843174354765659,0.09970397045808282,98.0,37.0,CLEAN
618,4944.0,0.3646975345415166,0.09579760124515518,98.0,37.0,CLEAN
619,4952.0,0.3588207467419387,0.09091463972899563,98.0,37.0,CLEAN
620,4960.0,0.38039957694351395,0.08601641895809808,98.0,37.0,CLEAN
621,4968.0,0.374522789143936,0.08211004974517044,98.0,37.0,CLEAN
622,4976.0,0.3843174354765659,0.07625049592577898,98.0,37.0,CLEAN
623,4984.0,0.39019422327614384,0.07037568285164952,98.0,37.0,CLEAN
624,4992.0,0.3999888696087737,0.06256294442579424,98.0,37.0,CLEAN
625,5000.0,0.4039067281418257,0.05473494674520096,98.0,37.0,CLEAN
626,5008.0,0.419608770543823,0.04789880062257759,98.0,37.0,CLEAN
627,5016.0,0.42940341687645295,0.04007080294198431,98.0,37.0,CLEAN
628,5024.0,0.44510545927845024,0.03323465681936094,98.0,37.0,CLEAN
629,5032.0,0.44902331781150223,0.02639851069673757,98.0,37.0,CLEAN
630,5040.0,0.4745200065461294,0.02150028992584002,98.0,37.0,CLEAN
631,5048.0,0.5098113416133866,0.01564073610644856,98.0,37.0,CLEAN
632,5056.0,0.5353080303480138,0.01173436689352092,98.0,37.0,CLEAN
633,5064.0,0.5705993654152709,0.007812738425855281,98.0,37.0,CLEAN
634,5072.0,0.6293978516808398,0.005859553819391461,98.0,37.0,CLEAN
635,5080.0,0.6803912291500942,0.0029297769096957305,98.0,37.0,CLEAN
636,5088.0,0.7098057764177734,0.0029297769096957305,98.0,37.0,CLEAN
637,5096.0,0.7313846066193487,0.0019531846064638203,98.0,37.0,CLEAN
638,5104.0,0.7450971114850305,0.0029297769096957305,98.0,37.0,CLEAN
639,5112.0,0.7450971114850305,0.003906369212927641,98.0,37.0,CLEAN
640,5120.0,0.7254772105499813,0.005859553819391461,98.0,37.0,CLEAN
641,5128.0,0.6960932715520916,0.00880458998382519,98.0,37.0,CLEAN
642,5136.0,0.6411820355497851,0.01271095919675283,98.0,37.0,CLEAN
643,5144.0,0.5803940117479008,0.01759392071291238,98.0,37.0,CLEAN
644,5152.0,0.5196059879460164,0.02444532609027375,98.0,37.0,CLEAN
645,5160.0,0.4607768934106581,0.03128147221289712,98.0,37.0,CLEAN
646,5168.0,0.3999888696087737,0.04007080294198431,98.0,37.0,CLEAN
647,5176.0,0.37057432234109455,0.04985198522904141,98.0,37.0,CLEAN
648,5184.0,0.34902610040930876,0.06158635212256233,98.0,37.0,CLEAN
649,5192.0,0.33528298727383743,0.07332071901608325,98.0,37.0,CLEAN
650,5200.0,0.31373476534205164,0.08406323435163426,98.0,37.0,CLEAN
651,5208.0,0.3039095107396323,0.09579760124515518,98.0,37.0,CLEAN
652,5216.0,0.3098169068089997,0.1075319681386761,98.0,37.0,CLEAN
653,5224.0,0.3098169068089997,0.11925107577745903,98.0,37.0,CLEAN
654,5232.0,0.3098169068089997,0.13293862727744377,98.0,37.0,CLEAN
655,5240.0,0.3235294116746816,0.1466261787774285,98.0,37.0,CLEAN
656,5248.0,0.33528298727383743,0.16031373027741325,98.0,37.0,CLEAN
657,5256.0,0.3294061994742595,0.1749778740806299,98.0,37.0,CLEAN
658,5264.0,0.33528298727383743,0.18768883327738273,98.0,37.0,CLEAN
659,5272.0,0.3392008458068894,0.20136112552262947,98.0,37.0,CLEAN
660,5280.0,0.34902610040930876,0.2130954924161504,98.0,37.0,CLEAN
661,5288.0,0.33528298727383743,0.2248298593096713,98.0,37.0,CLEAN
662,5296.0,0.3451082418762568,0.23754081850642414,98.0,37.0,CLEAN
663,5304.0,0.3451082418762568,0.25025177770317697,98.0,37.0,CLEAN
664,5312.0,0.3294061994742595,0.26294747764519183,98.0,37.0,CLEAN
665,5320.0,0.33528298727383743,0.27565843684194463,98.0,37.0,CLEAN
666,5328.0,0.33528298727383743,0.28934598834192937,98.0,37.0,CLEAN
667,5336.0,0.3098169068089997,0.30205694753868223,98.0,37.0,CLEAN
668,5344.0,0.3294061994742595,0.31574449903866697,98.0,37.0,CLEAN
669,5352.0,0.3549028882088867,0.3294167912839137,98.0,37.0,CLEAN
670,5360.0,0.34902610040930876,0.34115115817743463,98.0,37.0,CLEAN
671,5368.0,0.3549028882088867,0.35386211737418743,98.0,37.0,CLEAN
672,5376.0,0.34902610040930876,0.3646198919644765,98.0,37.0,CLEAN
673,5384.0,0.3549028882088867,0.3763389996032594,98.0,37.0,CLEAN
674,5392.0,0.3196115531416296,0.3880733664967803,98.0,37.0,CLEAN
675,5400.0,0.3098169068089997,0.4007843256935331,98.0,37.0,CLEAN
676,5408.0,0.3098169068089997,0.413495284890286,98.0,37.0,CLEAN
677,5416.0,0.3098169068089997,0.4271675771355327,98.0,37.0,CLEAN
678,5424.0,0.3294061994742595,0.4398785363322855,98.0,37.0,CLEAN
679,5432.0,0.3196115531416296,0.45161290322580644,98.0,37.0,CLEAN
680,5440.0,0.3196115531416296,0.4643238624225593,98.0,37.0,CLEAN
681,5448.0,0.3294061994742595,0.4760582293160802,98.0,37.0,CLEAN
682,5456.0,0.2999916522065803,0.48973052156132696,98.0,37.0,CLEAN
683,5464.0,0.31373476534205164,0.5024414807580798,98.0,37.0,CLEAN
684,5472.0,0.31373476534205164,0.5171056245612964,98.0,37.0,CLEAN
685,5480.0,0.3235294116746816,0.532746360667745,98.0,37.0,CLEAN
686,5488.0,0.25882352933974523,0.5483870967741935,98.0,37.0,CLEAN
687,5496.0,0.49410929921138924,0.5640278328806421,98.0,37.0,CLEAN
688,5504.0,1.3568645997671365,0.5796685689870906,98.0,37.0,CLEAN
689,5512.0,1.503906727835743,0.5962858973967712,98.0,37.0,CLEAN
690,5520.0,1.503906727835743,0.6099734488967559,98.0,37.0,CLEAN
691,5528.0,0.6803912291500942,0.6246375926999725,98.0,37.0,CLEAN
692,5536.0,0.2999916522065803,0.6373485518967253,98.0,37.0,CLEAN
693,5544.0,0.3294061994742595,0.6500442518387402,98.0,37.0,CLEAN
694,5552.0,0.33528298727383743,0.663731803338725,98.0,37.0,CLEAN
695,5560.0,0.31373476534205164,0.6774193548387096,98.0,37.0,CLEAN
696,5568.0,0.28432021807437247,0.6920834986419263,98.0,37.0,CLEAN
697,5576.0,0.28432021807437247,0.7077242347483749,98.0,37.0,CLEAN
698,5584.0,0.3098169068089997,0.7204351939451277,98.0,37.0,CLEAN
699,5592.0,0.3196115531416296,0.7341227454451125,98.0,37.0,CLEAN
700,5600.0,0.31373476534205164,0.7468184453871273,98.0,37.0,CLEAN
701,5608.0,0.3196115531416296,0.7605059968871121,98.0,37.0,CLEAN
702,5616.0,0.3294061994742595,0.7741935483870968,98.0,37.0,CLEAN
703,5624.0,0.3392008458068894,0.7878810998870815,98.0,37.0,CLEAN
704,5632.0,0.3549028882088867,0.8025452436902981,98.0,37.0,CLEAN
705,5640.0,0.374522789143936,0.8181859797967467,98.0,37.0,CLEAN
706,5648.0,0.39019422327614384,0.8338267159031952,98.0,37.0,CLEAN
707,5656.0,0.4039067281418257,0.8494674520096438,98.0,37.0,CLEAN
708,5664.0,0.44510545927845024,0.8660847804193244,98.0,37.0,CLEAN
709,5672.0,0.48039679434570737,0.8817255165257729,98.0,37.0,CLEAN
710,5680.0,0.5098113416133866,0.8963896603289895,98.0,37.0,CLEAN
711,5688.0,0.5509794644802216,0.9110385448774682,98.0,37.0,CLEAN
712,5696.0,0.605890700482528,0.924726096377453,98.0,37.0,CLEAN
713,5704.0,0.6607713282150449,0.9374370555742058,98.0,37.0,CLEAN
714,5712.0,0.7098057764177734,0.9521011993774224,98.0,37.0,CLEAN
715,5720.0,0.7450971114850305,0.966765343180639,98.0,37.0,CLEAN
716,5728.0,0.7666759416866058,0.9814294869838557,98.0,37.0,CLEAN
717,5736.0,0.7705938002196577,0.9970702230903042,98.0,37.0,CLEAN
718,5744.0,0.7548917578176605,0.9980468153935361,98.0,37.0,CLEAN
719,5752.0,0.7254772105499813,1.0,98.0,37.0,CLEAN
720,5760.0,0.6705965828174644,1.0,98.0,37.0,CLEAN
721,5768.0,0.6000139126829501,1.0,98.0,37.0,CLEAN
722,5776.0,0.5196059879460164,1.0,98.0,37.0,CLEAN
723,5784.0,0.4392286714788723,1.0,98.0,37.0,CLEAN
724,5792.0,0.38039957694351395,1.0,98.0,37.0,CLEAN
725,5800.0,0.3294061994742595,1.0,98.0,37.0,CLEAN
726,5808.0,0.29411486440700235,1.0,98.0,37.0,CLEAN
727,5816.0,0.27449496347195307,1.0,98.0,37.0,CLEAN
728,5824.0,0.2647003171393232,1.0,98.0,37.0,CLEAN
729,5832.0,0.2647003171393232,1.0,98.0,37.0,CLEAN
730,5840.0,0.26861817567237517,1.0,98.0,37.0,CLEAN
731,5848.0,0.28432021807437247,1.0,98.0,37.0,CLEAN
732,5856.0,0.3039095107396323,1.0,98.0,37.0,CLEAN
